id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,line_sim
american/am0372/Z300158062,15,8,15,
8c7adcaf,12,8,15,46.51162790697675
american/am0372/Z300158062,15,8,15,
28a40028,10,2,15,46.37681159420289
american/am0372/Z300158062,15,8,15,
19c2ef2f,11,8,15,46.37681159420289
american/am0372/Z300158062,15,8,15,
92bb26d0,11,2,15,44.44444444444444
american/am0372/Z300158096,10,6,11,
43f95483,10,9,11,45.45454545454546
american/am0372/Z300158096,10,6,11,
40f4c03f,6,5,11,47.82608695652174
american/am0372/Z300158096,10,6,11,
6787d9a9,8,6,11,55.10204081632652
american/am0372/Z300158096,10,6,11,
29f2fd7e,6,2,11,44.21052631578948
american/am0372/Z300158096,10,6,11,
e60841d9,9,4,11,46.34146341463414
american/am0372/Z300158096,10,6,11,
bed8ecda,8,6,11,50.0
american/am0372/Z400158115,8,6,10,
b3e8a789,7,7,10,50.57471264367817
american/am0372/Z400158116,8,4,10,
748fcc61,8,8,10,43.75
american/am0372/Z400158116,8,4,10,
385c651c,8,6,10,42.69662921348315
american/am0372/Z400158120,10,10,10,
4329c4ea,10,6,10,45.97701149425287
american/am0372/Z400158135,8,6,10,
a74ee7cb,8,8,10,44.705882352941174
american/am0372/Z400158135,8,6,10,
c3e4d9a2,8,7,10,47.05882352941176
american/am0372/Z400158135,8,6,10,
556bf891,7,5,10,45.833333333333336
american/am0372/Z400158212,23,13,23,
6e00ab6a,13,11,23,48.35164835164834
american/am0372/Z400158235,10,4,11,
56e8bfd6,10,7,11,40.90909090909091
american/am0382/Z200158472,10,8,11,
c016cee0,11,8,11,44.44444444444444
american/am0382/Z200158531,10,8,11,
e8b9bd3b,10,10,11,44.21052631578948
american/am0382/Z200158531,10,8,11,
8bc8debb,10,8,11,47.05882352941176
american/am0382/Z200158531,10,8,11,
fc6da818,8,7,11,50.526315789473685
american/am0382/Z200158531,10,8,11,
32f882f4,8,2,11,48.27586206896552
american/am0382/Z200158531,10,8,11,
da1e0e39,11,8,11,48.93617021276596
american/am0382/Z200158531,10,8,11,
b59a645a,2,2,11,48.35164835164834
american/am0382/Z200158585,10,4,15,
c70dd0c5,12,9,15,44.99999999999999
american/am0382/Z200158647,10,7,11,
fa9c3d3e,7,7,11,50.0
american/am0382/Z200158688,10,7,10,
83ef2776,8,7,10,44.44444444444444
american/am0382/Z200158688,10,7,10,
fd5005e8,9,8,10,55.696202531645575
american/am0382/Z200158688,10,7,10,
8773aa25,10,5,10,43.0379746835443
american/am0382/Z200158688,10,7,10,
92149852,9,6,10,50.0
american/am0382/Z200158688,10,7,10,
3ccfa7bd,6,2,10,50.0
american/am0382/Z200158688,10,7,10,
f5270668,10,9,10,42.22222222222223
american/am0382/Z200158695,14,8,15,
80f003cf,12,6,15,43.13725490196079
american/am0382/Z200158719,10,4,15,
60086581,11,4,15,45.54455445544554
american/am0382/Z200158749,9,2,11,
cb348d12,8,8,11,52.727272727272734
american/am0382/Z200158797,10,6,11,
b47fc3d4,8,8,11,46.71532846715328
american/am0415/Z200159273,15,9,15,
9ffb7f70,9,5,15,53.333333333333336
american/am0443/Z300159661,13,6,15,
c0c55f13,9,2,15,47.19101123595506
american/am0453/Z200159757,13,8,13,
f1291e99,9,6,13,41.9753086419753
american/am0453/Z200160306,13,10,15,
900e53e8,14,14,15,60.0
american/am0453/Z200160306,13,10,15,
09034522,15,12,15,44.705882352941174
american/am0453/Z200160493,15,9,15,
c8beafff,11,11,15,50.0
american/am0453/Z200160547,13,8,15,
5910b3e5,5,0,15,50.526315789473685
american/am0453/Z200160676,8,2,11,
4706ad69,8,4,11,47.22222222222222
american/am0453/Z200160720,6,2,11,
bba5677c,10,6,11,47.05882352941176
american/am0453/Z200160720,6,2,11,
7fdfea71,8,6,11,47.05882352941176
american/am0453/Z200160720,6,2,11,
56160f93,6,6,11,44.776119402985074
american/am0453/Z200160720,6,2,11,
a21fdfb5,7,6,11,43.58974358974359
american/am0453/Z200160763,6,4,11,
a562bcf5,9,6,11,42.622950819672134
american/am0453/Z200160881,7,4,11,
f57435f3,6,0,11,48.71794871794872
american/am0473/Z300161029,10,8,11,
1a8a753b,9,7,11,42.42424242424242
american/am0473/Z300161038,8,8,11,
0d38b30c,6,4,11,45.56962025316456
american/am0474/Z200161300,24,20,24,
dd7ad664,22,13,24,47.16981132075472
american/am0474/Z200161332,10,6,11,
23a91d8f,10,9,11,44.44444444444444
american/am0474/Z200161332,10,6,11,
5b2aad7d,6,2,11,53.57142857142857
american/am0474/Z200161332,10,6,11,
b44b5738,11,2,11,46.57534246575342
american/am0474/Z200161332,10,6,11,
234d1544,7,6,11,49.122807017543856
american/am0474/Z200161343,9,9,11,
870bcd36,9,2,11,42.69662921348315
american/am0474/Z200161359,8,7,11,
6693a231,11,8,11,47.22222222222222
american/am0474/Z200161373,8,2,13,
6f94bd2e,10,6,13,50.0
american/am0474/Z200161405,13,10,15,
9f6a5186,15,11,15,48.71794871794872
american/am0480/Z300161439,11,11,11,
e339d767,10,9,11,40.0
american/am0480/Z300161439,11,11,11,
b5ee232e,10,8,11,48.71794871794872
american/am0480/Z300161439,11,11,11,
463671d7,9,7,11,43.47826086956522
american/am0481/Z200161648,11,8,11,
cb109901,11,8,11,40.81632653061224
american/am0481/Z200161648,11,8,11,
b0e9a86c,9,8,11,53.333333333333336
american/am0481/Z200161648,11,8,11,
e025fe4b,9,8,11,46.42857142857143
american/am0481/Z200161648,11,8,11,
865f5675,5,4,11,46.42857142857143
american/am0481/Z200161648,11,8,11,
21253d7e,8,4,11,51.72413793103448
american/am0486/Z300162891,10,8,15,
a7d39c9e,14,12,15,43.24324324324324
american/am0486/Z300162926,12,6,15,
7c8f14b0,13,10,15,50.0
american/am0486/Z300162926,12,6,15,
cdd6b307,10,6,15,43.63636363636364
american/am0486/Z300162926,12,6,15,
b0441b04,11,7,15,51.21951219512195
american/am0486/Z300162926,12,6,15,
d97c329c,13,7,15,50.74626865671642
american/am0509/Z500163227,9,4,10,
fd17e860,10,9,10,48.35164835164834
american/am0509/Z500163227,9,4,10,
c8b76d4b,8,6,10,45.97701149425287
american/am0539/Z200163571,13,10,15,
9887eb9b,13,11,15,45.714285714285715
american/am0539/Z200163743,6,6,10,
9792346e,5,5,10,100.0
american/am0545/Z300164276,13,10,13,
0f5cb0d7,11,6,13,49.23076923076923
american/am0545/Z300164276,13,10,13,
bdb20c26,11,11,13,48.57142857142858
american/am0545/Z300164276,13,10,13,
9cae9e35,13,9,13,44.776119402985074
american/am0552/Z200164321,13,12,15,
b31caaa9,14,11,15,46.31578947368421
american/am0556/Z200164367,9,7,13,
2923dbf1,11,6,13,46.57534246575342
american/am0559/Z300164794,10,6,11,
b8425f63,9,6,11,42.25352112676056
american/am0584/Z300165471,6,6,11,
7316c08d,8,6,11,41.17647058823529
american/am0588/Z200165948,12,6,15,
f605de5a,7,5,15,46.37681159420289
american/am0588/Z200165981,4,2,11,
69dacae0,10,8,11,38.35616438356164
american/am0588/Z200166079,6,6,11,
8c6ea697,9,6,11,44.827586206896555
american/am0588/Z300165706,13,12,15,
ff502763,11,8,15,45.614035087719294
american/am0588/Z300165706,13,12,15,
b765bc86,13,12,15,42.25352112676056
american/am0588/Z300166088,14,8,15,
6d23294a,15,13,15,44.44444444444444
american/am0588/Z300166134,14,10,15,
557c26ff,14,8,15,41.463414634146346
american/am0588/Z300166134,14,10,15,
c1269e92,9,8,15,47.31182795698925
american/am0588/Z300166134,14,10,15,
72c8dfbd,11,2,15,46.31578947368421
american/am0588/Z300166134,14,10,15,
068dfd62,11,4,15,46.51162790697675
american/am0588/Z300166134,14,10,15,
36f89451,12,7,15,43.47826086956522
american/am0596/Z200166688,8,5,11,
a7da613f,10,10,11,50.5050505050505
american/am0596/Z200166764,13,12,15,
20c60bab,14,12,15,50.0
american/am0596/Z200166764,13,12,15,
989760fc,14,13,15,51.35135135135135
american/am0596/Z200166764,13,12,15,
4aa92edf,12,2,15,62.33766233766234
american/am0596/Z200166777,10,7,11,
ad9c3938,10,6,11,45.36082474226804
american/am0598/Z200166829,14,12,15,
c0fcef4b,12,12,15,75.55555555555556
american/am0598/Z200166829,14,12,15,
a8639fa2,14,12,15,75.29411764705883
american/am0598/Z200166830,9,9,11,
5608a853,7,6,10,51.764705882352935
american/am0598/Z200166895,14,12,15,
d9c92666,13,12,15,72.46376811594203
american/am0598/Z200166895,14,12,15,
ebce0839,13,12,15,54.54545454545454
american/am0604/Z200167214,14,9,15,
093cbf78,12,10,15,46.15384615384615
american/am0604/Z200167214,14,9,15,
30e156eb,15,12,15,52.63157894736843
american/am0604/Z200167214,14,9,15,
24483092,10,8,15,53.333333333333336
american/am0613/Z200167628,9,6,11,
f0bc4d37,5,4,11,96.7741935483871
american/am0643/Z200168067,10,7,13,
ab759977,9,0,13,47.19101123595506
american/am0643/Z300168157,10,8,10,
f01ba972,10,8,10,44.44444444444444
american/am0643/Z300168160,10,8,10,
935407ad,7,2,10,43.67816091954023
american/am0643/Z300168170,10,9,10,
0bf5635c,9,6,10,43.18181818181818
american/am0643/Z300168170,10,9,10,
40ba2c2d,2,2,10,50.526315789473685
american/am0643/Z300168170,10,9,10,
ac68220f,9,4,10,49.01960784313726
american/am0643/Z300168170,10,9,10,
403093bf,4,2,10,47.76119402985075
american/am0643/Z300168170,10,9,10,
58290816,7,2,10,46.808510638297875
american/am0643/Z300168173,9,8,10,
4eb8dbab,8,6,10,47.5
american/am0643/Z300168184,10,8,10,
c9044a71,10,4,10,45.45454545454546
american/am0643/Z300168184,10,8,10,
6f5a15c9,10,10,10,46.666666666666664
american/am0643/Z300168184,10,8,10,
481d92ed,6,2,10,52.38095238095239
american/am0643/Z300168184,10,8,10,
557875f5,9,0,10,48.78048780487805
american/am0643/Z300168184,10,8,10,
643cf562,7,0,10,41.55844155844156
american/am0643/Z300168184,10,8,10,
f23cbdcf,8,6,10,46.15384615384615
american/am0643/Z300168187,10,10,10,
c32f80f7,4,4,10,47.05882352941176
american/am0652/Z200168720,12,6,13,
c5ccb149,5,2,13,55.172413793103445
american/am0652/Z300168612,6,4,11,
a6f7b787,10,10,11,56.09756097560976
american/am0652/Z300168634,13,12,13,
74d17ad9,8,2,13,46.15384615384615
american/am0654/Z400169166,8,6,10,
d41eb6ba,9,9,10,44.18604651162791
american/am0654/Z400169168,10,8,10,
37904ec5,10,8,10,44.705882352941174
american/am0654/Z400169174,12,8,13,
d7788120,7,2,13,43.90243902439024
american/am0654/Z400169177,7,4,10,
6a3ded9f,8,6,10,46.666666666666664
american/am0654/Z400169178,10,10,10,
318c3459,10,8,10,54.054054054054056
american/am0654/Z400169178,10,10,10,
34da424e,6,2,10,47.61904761904761
american/am0654/Z400169178,10,10,10,
74f167b6,7,5,10,41.860465116279066
american/am0654/Z400169178,10,10,10,
622ead22,5,0,10,45.238095238095234
american/am0654/Z400169178,10,10,10,
1e6df220,9,2,10,43.37349397590361
american/am0654/Z400169208,9,6,10,
de74ce5b,10,5,10,47.05882352941176
american/am0654/Z400169279,9,6,10,
e0b4df0a,9,4,10,43.47826086956522
american/am0654/Z400169322,6,6,10,
ccdefc19,10,10,10,43.01075268817204
american/am0654/Z400169333,9,4,10,
5f77571b,6,2,10,48.10126582278481
american/am0654/Z400169343,10,9,10,
d20b2207,5,2,10,50.0
american/am0654/Z400169345,8,8,10,
09a05238,8,8,10,41.463414634146346
american/am0654/Z400169345,8,8,10,
7820cf51,10,7,10,52.27272727272727
american/am0654/Z400169345,8,8,10,
7f37a793,2,0,10,42.50000000000001
american/am0654/Z400169345,8,8,10,
51dc2d9f,7,5,10,44.705882352941174
american/am0654/Z400169345,8,8,10,
fa48f886,5,4,10,43.01075268817204
american/am0654/Z400169345,8,8,10,
ec1988e7,4,2,10,45.28301886792453
american/am0654/Z400169350,10,9,10,
300234af,9,6,10,39.02439024390244
american/am0654/Z400169354,10,8,11,
e0298514,10,8,11,51.94805194805194
american/am0654/Z400169377,8,6,10,
cffb3f68,10,10,10,40.0
american/am0654/Z400169377,8,6,10,
e7faf872,4,2,10,47.31182795698925
american/am0654/Z400169383,10,8,10,
6f8e5adb,7,2,10,47.916666666666664
american/am0654/Z400169451,8,6,10,
3b4918ff,7,5,10,40.0
american/am0654/Z500169289,10,4,10,
a08436c5,6,4,10,47.19101123595506
american/am0654/Z500169292,10,8,10,
a1147f4f,9,4,10,44.89795918367348
american/am0654/Z500169294,10,10,10,
6f79d57a,7,3,10,42.71844660194175
american/am0657/Z200169483,5,2,11,
a2c86a9a,6,6,11,52.0
american/am0657/Z200169483,5,2,11,
85b9d717,9,8,11,49.23076923076923
american/am0657/Z200169494,10,10,13,
81fd6e09,12,8,13,44.776119402985074
american/am0666/Z200169656,10,10,10,
f9f851fd,10,10,10,45.16129032258065
american/am0680/Z300169988,9,6,11,
a543038c,9,8,11,45.714285714285715
american/am0680/Z300169989,14,8,15,
c49eb0f9,11,2,15,49.382716049382715
american/am0685/Z200170159,8,6,11,
b566659d,7,7,11,51.61290322580645
american/am0685/Z400170337,10,6,11,
d30a6359,9,9,11,45.070422535211264
american/am0685/Z400170337,10,6,11,
70d80a1b,10,9,11,40.57971014492754
american/am0685/Z400170337,10,6,11,
e9b2256c,11,11,11,49.35064935064936
american/am0685/Z400170337,10,6,11,
80d20607,5,3,11,61.76470588235294
american/am0685/Z400170337,10,6,11,
71722db7,10,8,11,47.05882352941176
american/am0685/Z400170337,10,6,11,
fc1d514d,10,10,11,41.17647058823529
american/am0685/Z400170337,10,6,11,
b1967059,7,6,11,42.25352112676056
american/am0685/Z400170387,9,8,11,
10a22d4e,9,8,11,48.0
american/am0685/Z400170390,15,13,15,
e1eb4fa1,13,12,15,46.31578947368421
american/am0685/Z500170249,11,8,15,
5fe9a63a,15,15,15,41.7910447761194
american/am0685/Z500170249,11,8,15,
906e2690,13,9,15,48.19277108433735
american/am0694/Z200170599,6,6,11,
9e80d1c9,7,4,11,53.73134328358209
american/am0694/Z300170595,20,11,23,
af6a0456,10,4,23,46.15384615384615
american/am0706/Z200170681,10,10,11,
2d409091,8,4,11,47.05882352941176
american/am0710/Z200170687,10,8,10,
ab309787,10,8,10,44.89795918367348
american/am0710/Z200170848,9,6,11,
c3ac4eea,6,5,11,43.333333333333336
american/am0710/Z200170913,8,2,11,
e9f5600c,8,6,11,44.827586206896555
american/am0710/Z200170913,8,2,11,
b158fd39,5,4,11,46.51162790697675
american/am0710/Z200170913,8,2,11,
b626b179,6,4,11,43.0379746835443
american/am0710/Z200170913,8,2,11,
aad77d70,8,2,11,53.01204819277107
american/am0710/Z200170919,6,4,11,
cb22a6eb,6,4,11,32.6530612244898
american/am0710/Z200170955,8,6,15,
08706255,14,12,15,42.666666666666664
american/am0710/Z200170990,14,6,15,
62ac4b0e,15,15,15,50.0
american/am0710/Z200170990,14,6,15,
44f7c8df,12,8,15,51.61290322580645
american/am0710/Z200170990,14,6,15,
804d7f91,6,0,15,51.85185185185186
american/am0710/Z200171000,12,6,12,
b74cf655,9,5,12,41.93548387096774
american/am0710/Z200171021,7,6,15,
dfa20eb9,14,6,15,39.21568627450981
american/am0710/Z200171080,9,4,15,
41c3b77f,13,8,15,43.75
american/am0710/Z200171117,6,2,11,
add74857,10,10,11,43.83561643835616
american/am0710/Z200171117,6,2,11,
6d547383,8,8,11,39.43661971830986
american/am0716/Z200171197,13,12,13,
4619b379,10,9,13,45.945945945945944
american/am0716/Z200171197,13,12,13,
02d5125e,6,2,13,48.57142857142858
american/am0716/Z200171197,13,12,13,
566d74d6,12,9,13,41.7910447761194
american/am0716/Z200171201,11,9,15,
5bb85d9a,14,11,15,42.42424242424242
american/am0716/Z200171201,11,9,15,
97979ff4,3,2,15,40.67796610169492
american/am0716/Z200171201,11,9,15,
b3971926,13,13,15,40.57971014492754
american/am0716/Z200171249,14,14,15,
41246899,10,10,15,47.45762711864406
american/am0731/Z200171757,12,9,15,
9af9743c,15,14,15,44.680851063829785
american/am0747/Z200171888,8,4,11,
9de4d4fa,8,2,11,53.333333333333336
american/am0747/Z300171936,11,6,15,
8667ecf4,13,7,15,54.28571428571429
american/am0747/Z300171936,11,6,15,
aba5baf2,11,8,15,61.728395061728406
american/am0747/Z300171936,11,6,15,
a044cba6,5,3,15,47.22222222222222
american/am0747/Z300171936,11,6,15,
cc492bc2,10,4,15,46.37681159420289
american/am0747/Z300171936,11,6,15,
dfc46cf5,10,4,15,47.76119402985075
american/am0751/Z200172156,6,6,11,
0c44b4e7,10,10,11,46.29629629629629
american/am0751/Z200172158,6,2,15,
4c6eb3af,6,2,15,48.0
american/am0751/Z200172205,13,12,15,
e32641c4,13,7,15,53.93258426966292
american/am0769/Z200172486,7,7,10,
e9210c2b,9,8,10,43.29896907216495
american/am0769/Z200172486,7,7,10,
6a5e72dd,9,8,10,45.09803921568627
american/am0769/Z200172486,7,7,10,
0ae05ce1,6,0,10,41.9753086419753
american/am0769/Z200172486,7,7,10,
6f66f5ca,4,0,10,41.7910447761194
american/am0769/Z200172503,9,4,10,
c2f6e088,7,6,10,40.963855421686745
american/am0769/Z200172503,9,4,10,
4a1289fa,8,8,10,43.47826086956522
american/am0769/Z200172503,9,4,10,
3750218a,7,6,10,46.15384615384615
american/am0769/Z200172503,9,4,10,
bb6d60a0,4,4,10,41.584158415841586
american/am0769/Z200172503,9,4,10,
bc62fe4c,10,8,10,39.43661971830986
american/am0769/Z200172503,9,4,10,
f8663261,10,8,10,44.21052631578948
american/am0769/Z200172516,6,5,10,
0c6590e3,8,3,10,46.31578947368421
american/am0769/Z200172555,13,10,15,
68dca613,14,9,15,52.63157894736843
american/am0769/Z200172589,10,4,10,
ce2c5e04,9,7,10,48.71794871794872
american/am0780/Z200172821,9,5,11,
20667d3e,10,2,11,45.28301886792453
american/am0780/Z200172863,12,11,15,
db927fe5,0,0,10,44.44444444444444
american/am0780/Z200173062,12,12,13,
d2161b3b,9,8,13,48.421052631578945
american/am0780/Z200173077,10,10,15,
9aa668a3,12,8,15,53.46534653465347
american/am0780/Z200173077,10,10,15,
894b321a,13,10,15,49.09090909090909
american/am0780/Z200173077,10,10,15,
a1e43767,9,2,15,50.54945054945055
american/am0780/Z200173077,10,10,15,
977baf5b,12,10,15,45.45454545454546
american/am0780/Z200173121,10,8,15,
0080f4d7,13,9,15,44.776119402985074
american/am0780/Z200173139,11,7,11,
000f96f8,8,8,11,43.90243902439024
american/am0780/Z200173162,12,10,15,
a6d32c3c,9,6,15,55.38461538461539
american/am0780/Z200173193,14,10,15,
5c20eb57,13,8,15,49.43820224719101
american/am0780/Z200173193,14,10,15,
e57c9878,12,9,15,47.31182795698925
american/am0784/Z200173261,4,0,14,
8eb3532e,11,8,14,48.10126582278481
american/am0789/Z200173328,10,10,15,
c9675e41,12,12,15,51.35135135135135
american/am0799/Z300173770,9,0,10,
8d46beac,8,5,10,46.875
american/am0827/Z200174004,15,10,15,
9fc5fbe7,14,10,15,45.945945945945944
american/am0827/Z200174092,9,4,11,
ae612ad8,9,2,11,43.28358208955224
american/am0827/Z200174176,2,0,11,
8952409d,11,8,11,50.79365079365079
american/am0827/Z200174176,2,0,11,
82c6be19,9,8,11,55.38461538461539
american/am0827/Z200174176,2,0,11,
ca2d0c58,7,4,11,48.14814814814815
american/am0827/Z200174200,9,9,11,
8f38d70e,5,4,11,48.0
american/am0827/Z200174200,9,9,11,
2c25b718,10,8,11,44.44444444444444
american/am0827/Z200174200,9,9,11,
221373db,10,2,11,50.0
american/am0827/Z200174200,9,9,11,
4cb4f22d,3,2,11,43.67816091954023
american/am0827/Z300174134,10,4,11,
1f0ad581,9,7,11,45.90163934426229
american/am0827/Z300174145,9,6,13,
4841e920,12,9,13,47.887323943661976
american/am0827/Z300174161,6,2,11,
6d054aa1,9,6,11,47.82608695652174
american/am0827/Z300174161,6,2,11,
8332b2ef,8,3,11,61.904761904761905
american/am0827/Z300174162,9,4,11,
fd6fa660,3,0,11,38.46153846153846
american/am0848/Z300174562,9,7,10,
e463b69a,7,6,10,100.0
american/am0848/Z300174563,7,6,10,
a9e2a6ea,10,9,10,48.837209302325576
american/am0857/Z200174619,9,4,11,
d5b08407,4,2,11,47.916666666666664
american/am0857/Z200174661,10,7,11,
0e307e96,6,6,11,45.16129032258065
american/am0857/Z300174709,10,10,10,
eb7c7a3a,9,3,10,47.19101123595506
american/am0870/Z200174860,13,10,15,
3a6b5d33,13,8,15,43.95604395604395
american/am0870/Z200174860,13,10,15,
03b3e763,10,5,15,52.05479452054795
american/am0874/Z200175024,7,5,11,
8a242008,10,8,11,44.44444444444444
american/am0874/Z200175028,0,0,10,
4d34e55f,6,0,10,43.01075268817204
american/am0874/Z200175028,0,0,10,
22730b1f,7,0,10,44.18604651162791
american/am0874/Z200175028,0,0,10,
85ef0d99,9,4,10,46.15384615384615
american/am0874/Z200175028,0,0,10,
94fed452,4,0,10,45.16129032258065
american/am0874/Z200175028,0,0,10,
1c966307,7,2,10,47.05882352941176
american/am0874/Z200175034,11,9,15,
76518f35,10,7,15,41.379310344827594
american/am0874/Z300174997,8,6,10,
100a4a27,6,5,10,44.680851063829785
american/am0874/Z300175000,11,8,11,
08a1249b,10,6,11,44.99999999999999
american/am0874/Z300175000,11,8,11,
c2988570,9,6,11,45.97701149425287
american/am0874/Z300175001,10,3,14,
a0067932,12,11,14,44.705882352941174
american/am0874/Z300175002,7,4,10,
e1ede268,9,4,10,46.51162790697675
american/am0874/Z300175002,7,4,10,
c12817bf,9,6,10,62.06896551724138
american/am0874/Z300175002,7,4,10,
3cacb07d,10,9,10,47.5
american/am0874/Z300175002,7,4,10,
7209a340,6,2,10,45.97701149425287
american/am0874/Z300175002,7,4,10,
4c517e8f,2,2,10,41.860465116279066
american/am0882/Z300175181,6,4,11,
c68ce7c4,9,9,11,46.37681159420289
american/am0882/Z300175181,6,4,11,
82815b85,11,6,11,49.31506849315068
american/am0882/Z300175183,15,8,15,
d12b0760,14,13,15,47.22222222222222
american/am0896/Z300175606,11,11,15,
2e4e1b8c,10,6,15,43.47826086956522
american/am0898/Z200175830,10,8,13,
9fc2b7e6,13,8,13,63.63636363636363
american/am0898/Z200175880,8,8,11,
8e51090e,10,8,11,40.0
american/am0898/Z200175880,8,8,11,
e82e2d27,9,7,11,60.71428571428572
american/am0918/Z200176546,12,12,13,
f6566e1b,8,2,13,50.0
american/am0918/Z200176546,12,12,13,
8bd1b664,11,9,13,73.6842105263158
american/am0918/Z200176546,12,12,13,
a95720c4,10,6,13,46.15384615384615
american/am0918/Z200176546,12,12,13,
b0df4290,10,9,13,46.666666666666664
american/am0925/Z200176654,8,8,11,
239d1537,6,6,11,48.19277108433735
american/am0926/Z200176712,11,10,15,
4ecb9594,9,5,15,48.57142857142858
american/am0939/Z200176822,10,4,10,
cb1645d5,10,4,10,41.463414634146346
american/am0939/Z200176940,8,8,11,
4f66094f,10,3,11,45.65217391304349
american/am0939/Z200176980,12,6,15,
665fb8f3,14,11,15,58.82352941176471
